###############################################
# file created at: Wed Sep  1 23:22:46 2021

# Cylinder map info
# center = (0.000000, 0.000000, 0.000000)
# radius = 0.007000
# height = 0.026300
# cubelen = 0.000500
# xy num = 616
# z num = 53
# cirnum*heinum = 32648

# Z0 coil info
# center = (0.000000, 0.000000, 0.000000)
# radius = 0.500000
# gap = 0.400000
# winding = 1.000000
# current = 40000.000000
###############################################

# x	y	z	Bx	By	Bz
-0.005250 -0.000750 -0.012900 0.000041 0.000006 0.000063
-0.005250 -0.000250 -0.012900 0.000041 0.000002 0.000063
-0.005250 0.000250 -0.012900 0.000041 -0.000002 0.000063
-0.005250 0.000750 -0.012900 0.000041 -0.000006 0.000063
-0.005250 0.001250 -0.012900 0.000041 -0.000010 0.000063
-0.005250 0.001750 -0.012900 0.000041 -0.000014 0.000063
-0.005250 0.002250 -0.012900 0.000041 -0.000017 0.000063
-0.005250 0.002750 -0.012900 0.000041 -0.000021 0.000063
-0.005250 0.003250 -0.012900 0.000041 -0.000025 0.000063
-0.005250 0.003750 -0.012900 0.000041 -0.000029 0.000063
-0.005250 0.004250 -0.012900 0.000041 -0.000033 0.000063
-0.004750 -0.004750 -0.012900 0.000037 0.000037 0.000063
-0.004750 -0.004250 -0.012900 0.000037 0.000033 0.000063
-0.004750 -0.003750 -0.012900 0.000037 0.000029 0.000063
-0.004750 -0.003250 -0.012900 0.000037 0.000025 0.000063
-0.004750 -0.002750 -0.012900 0.000037 0.000021 0.000063
-0.004750 -0.002250 -0.012900 0.000037 0.000017 0.000063
-0.004750 -0.001750 -0.012900 0.000037 0.000014 0.000063
-0.004750 -0.001250 -0.012900 0.000037 0.000010 0.000063
-0.004750 -0.000750 -0.012900 0.000037 0.000006 0.000063
-0.004750 -0.000250 -0.012900 0.000037 0.000002 0.000063
-0.004750 0.000250 -0.012900 0.000037 -0.000002 0.000063
-0.004750 0.000750 -0.012900 0.000037 -0.000006 0.000063
-0.004750 0.001250 -0.012900 0.000037 -0.000010 0.000063
-0.004750 0.001750 -0.012900 0.000037 -0.000014 0.000063
-0.004750 0.002250 -0.012900 0.000037 -0.000017 0.000063
-0.004750 0.002750 -0.012900 0.000037 -0.000021 0.000063
-0.004750 0.003250 -0.012900 0.000037 -0.000025 0.000063
-0.004750 0.003750 -0.012900 0.000037 -0.000029 0.000063
-0.004750 0.004250 -0.012900 0.000037 -0.000033 0.000063
-0.004750 0.004750 -0.012900 0.000037 -0.000037 0.000063
-0.004250 -0.005250 -0.012900 0.000033 0.000041 0.000063
-0.004250 -0.004750 -0.012900 0.000033 0.000037 0.000063
-0.004250 -0.004250 -0.012900 0.000033 0.000033 0.000063
-0.004250 -0.003750 -0.012900 0.000033 0.000029 0.000063
-0.004250 -0.003250 -0.012900 0.000033 0.000025 0.000063
-0.004250 -0.002750 -0.012900 0.000033 0.000021 0.000063
-0.004250 -0.002250 -0.012900 0.000033 0.000017 0.000063
-0.004250 -0.001750 -0.012900 0.000033 0.000014 0.000063
-0.004250 -0.001250 -0.012900 0.000033 0.000010 0.000063
-0.004250 -0.000750 -0.012900 0.000033 0.000006 0.000063
-0.004250 -0.000250 -0.012900 0.000033 0.000002 0.000063
-0.004250 0.000250 -0.012900 0.000033 -0.000002 0.000063
-0.004250 0.000750 -0.012900 0.000033 -0.000006 0.000063
-0.004250 0.001250 -0.012900 0.000033 -0.000010 0.000063
-0.004250 0.001750 -0.012900 0.000033 -0.000014 0.000063
-0.004250 0.002250 -0.012900 0.000033 -0.000017 0.000063
-0.004250 0.002750 -0.012900 0.000033 -0.000021 0.000063
-0.004250 0.003250 -0.012900 0.000033 -0.000025 0.000063
-0.004250 0.003750 -0.012900 0.000033 -0.000029 0.000063
-0.004250 0.004250 -0.012900 0.000033 -0.000033 0.000063
-0.004250 0.004750 -0.012900 0.000033 -0.000037 0.000063
-0.004250 0.005250 -0.012900 0.000033 -0.000041 0.000063
-0.003750 -0.005750 -0.012900 0.000029 0.000044 0.000063
-0.003750 -0.005250 -0.012900 0.000029 0.000041 0.000063
-0.003750 -0.004750 -0.012900 0.000029 0.000037 0.000063
-0.003750 -0.004250 -0.012900 0.000029 0.000033 0.000063
-0.003750 -0.003750 -0.012900 0.000029 0.000029 0.000063
-0.003750 -0.003250 -0.012900 0.000029 0.000025 0.000063
-0.003750 -0.002750 -0.012900 0.000029 0.000021 0.000063
-0.003750 -0.002250 -0.012900 0.000029 0.000017 0.000063
-0.003750 -0.001750 -0.012900 0.000029 0.000014 0.000063
-0.003750 -0.001250 -0.012900 0.000029 0.000010 0.000063
-0.003750 -0.000750 -0.012900 0.000029 0.000006 0.000063
-0.003750 -0.000250 -0.012900 0.000029 0.000002 0.000063
-0.003750 0.000250 -0.012900 0.000029 -0.000002 0.000063
-0.003750 0.000750 -0.012900 0.000029 -0.000006 0.000063
-0.003750 0.001250 -0.012900 0.000029 -0.000010 0.000063
-0.003750 0.001750 -0.012900 0.000029 -0.000014 0.000063
-0.003750 0.002250 -0.012900 0.000029 -0.000017 0.000063
-0.003750 0.002750 -0.012900 0.000029 -0.000021 0.000063
-0.003750 0.003250 -0.012900 0.000029 -0.000025 0.000063
-0.003750 0.003750 -0.012900 0.000029 -0.000029 0.000063
-0.003750 0.004250 -0.012900 0.000029 -0.000033 0.000063
-0.003750 0.004750 -0.012900 0.000029 -0.000037 0.000063
-0.003750 0.005250 -0.012900 0.000029 -0.000041 0.000063
-0.003750 0.005750 -0.012900 0.000029 -0.000044 0.000063
-0.003250 -0.005750 -0.012900 0.000025 0.000044 0.000063
-0.003250 -0.005250 -0.012900 0.000025 0.000041 0.000063
-0.003250 -0.004750 -0.012900 0.000025 0.000037 0.000063
-0.003250 -0.004250 -0.012900 0.000025 0.000033 0.000063
-0.003250 -0.003750 -0.012900 0.000025 0.000029 0.000063
-0.003250 -0.003250 -0.012900 0.000025 0.000025 0.000063
-0.003250 -0.002750 -0.012900 0.000025 0.000021 0.000063
-0.003250 -0.002250 -0.012900 0.000025 0.000017 0.000063
-0.003250 -0.001750 -0.012900 0.000025 0.000014 0.000063
-0.003250 -0.001250 -0.012900 0.000025 0.000010 0.000063
-0.003250 -0.000750 -0.012900 0.000025 0.000006 0.000063
-0.003250 -0.000250 -0.012900 0.000025 0.000002 0.000063
-0.003250 0.000250 -0.012900 0.000025 -0.000002 0.000063
-0.003250 0.000750 -0.012900 0.000025 -0.000006 0.000063
-0.003250 0.001250 -0.012900 0.000025 -0.000010 0.000063
-0.003250 0.001750 -0.012900 0.000025 -0.000014 0.000063
-0.003250 0.002250 -0.012900 0.000025 -0.000017 0.000063
-0.003250 0.002750 -0.012900 0.000025 -0.000021 0.000063
-0.003250 0.003250 -0.012900 0.000025 -0.000025 0.000063
-0.003250 0.003750 -0.012900 0.000025 -0.000029 0.000063
-0.003250 0.004250 -0.012900 0.000025 -0.000033 0.000063
-0.003250 0.004750 -0.012900 0.000025 -0.000037 0.000063
-0.003250 0.005250 -0.012900 0.000025 -0.000041 0.000063
-0.003250 0.005750 -0.012900 0.000025 -0.000044 0.000063
-0.002750 -0.006250 -0.012900 0.000021 0.000048 0.000063
-0.002750 -0.005750 -0.012900 0.000021 0.000044 0.000063
-0.002750 -0.005250 -0.012900 0.000021 0.000041 0.000063
-0.002750 -0.004750 -0.012900 0.000021 0.000037 0.000063
-0.002750 -0.004250 -0.012900 0.000021 0.000033 0.000063
-0.002750 -0.003750 -0.012900 0.000021 0.000029 0.000063
-0.002750 -0.003250 -0.012900 0.000021 0.000025 0.000063
-0.002750 -0.002750 -0.012900 0.000021 0.000021 0.000063
-0.002750 -0.002250 -0.012900 0.000021 0.000017 0.000063
-0.002750 -0.001750 -0.012900 0.000021 0.000014 0.000063
-0.002750 -0.001250 -0.012900 0.000021 0.000010 0.000063
-0.002750 -0.000750 -0.012900 0.000021 0.000006 0.000063
-0.002750 -0.000250 -0.012900 0.000021 0.000002 0.000063
-0.002750 0.000250 -0.012900 0.000021 -0.000002 0.000063
-0.002750 0.000750 -0.012900 0.000021 -0.000006 0.000063
-0.002750 0.001250 -0.012900 0.000021 -0.000010 0.000063
-0.002750 0.001750 -0.012900 0.000021 -0.000014 0.000063
-0.002750 0.002250 -0.012900 0.000021 -0.000017 0.000063
-0.002750 0.002750 -0.012900 0.000021 -0.000021 0.000063
-0.002750 0.003250 -0.012900 0.000021 -0.000025 0.000063
-0.002750 0.003750 -0.012900 0.000021 -0.000029 0.000063
-0.002750 0.004250 -0.012900 0.000021 -0.000033 0.000063
-0.002750 0.004750 -0.012900 0.000021 -0.000037 0.000063
-0.002750 0.005250 -0.012900 0.000021 -0.000041 0.000063
-0.002750 0.005750 -0.012900 0.000021 -0.000044 0.000063
-0.002750 0.006250 -0.012900 0.000021 -0.000048 0.000063
-0.002250 -0.006250 -0.012900 0.000017 0.000048 0.000063
-0.002250 -0.005750 -0.012900 0.000017 0.000044 0.000063
-0.002250 -0.005250 -0.012900 0.000017 0.000041 0.000063
-0.002250 -0.004750 -0.012900 0.000017 0.000037 0.000063
-0.002250 -0.004250 -0.012900 0.000017 0.000033 0.000063
-0.002250 -0.003750 -0.012900 0.000017 0.000029 0.000063
-0.002250 -0.003250 -0.012900 0.000017 0.000025 0.000063
-0.002250 -0.002750 -0.012900 0.000017 0.000021 0.000063
-0.002250 -0.002250 -0.012900 0.000017 0.000017 0.000063
-0.002250 -0.001750 -0.012900 0.000017 0.000014 0.000063
-0.002250 -0.001250 -0.012900 0.000017 0.000010 0.000063
-0.002250 -0.000750 -0.012900 0.000017 0.000006 0.000063
-0.002250 -0.000250 -0.012900 0.000017 0.000002 0.000063
-0.002250 0.000250 -0.012900 0.000017 -0.000002 0.000063
-0.002250 0.000750 -0.012900 0.000017 -0.000006 0.000063
-0.002250 0.001250 -0.012900 0.000017 -0.000010 0.000063
-0.002250 0.001750 -0.012900 0.000017 -0.000014 0.000063
-0.002250 0.002250 -0.012900 0.000017 -0.000017 0.000063
-0.002250 0.002750 -0.012900 0.000017 -0.000021 0.000063
-0.002250 0.003250 -0.012900 0.000017 -0.000025 0.000063
-0.002250 0.003750 -0.012900 0.000017 -0.000029 0.000063
-0.002250 0.004250 -0.012900 0.000017 -0.000033 0.000063
-0.002250 0.004750 -0.012900 0.000017 -0.000037 0.000063
-0.002250 0.005250 -0.012900 0.000017 -0.000041 0.000063
-0.002250 0.005750 -0.012900 0.000017 -0.000044 0.000063
-0.002250 0.006250 -0.012900 0.000017 -0.000048 0.000063
-0.001750 -0.006750 -0.012900 0.000014 0.000052 0.000063
-0.001750 -0.006250 -0.012900 0.000014 0.000048 0.000063
-0.001750 -0.005750 -0.012900 0.000014 0.000044 0.000063
-0.001750 -0.005250 -0.012900 0.000014 0.000041 0.000063
-0.001750 -0.004750 -0.012900 0.000014 0.000037 0.000063
-0.001750 -0.004250 -0.012900 0.000014 0.000033 0.000063
-0.001750 -0.003750 -0.012900 0.000014 0.000029 0.000063
-0.001750 -0.003250 -0.012900 0.000014 0.000025 0.000063
-0.001750 -0.002750 -0.012900 0.000014 0.000021 0.000063
-0.001750 -0.002250 -0.012900 0.000014 0.000017 0.000063
-0.001750 -0.001750 -0.012900 0.000014 0.000014 0.000063
-0.001750 -0.001250 -0.012900 0.000014 0.000010 0.000063
-0.001750 -0.000750 -0.012900 0.000014 0.000006 0.000063
-0.001750 -0.000250 -0.012900 0.000014 0.000002 0.000063
-0.001750 0.000250 -0.012900 0.000014 -0.000002 0.000063
-0.001750 0.000750 -0.012900 0.000014 -0.000006 0.000063
-0.001750 0.001250 -0.012900 0.000014 -0.000010 0.000063
-0.001750 0.001750 -0.012900 0.000014 -0.000014 0.000063
-0.001750 0.002250 -0.012900 0.000014 -0.000017 0.000063
-0.001750 0.002750 -0.012900 0.000014 -0.000021 0.000063
-0.001750 0.003250 -0.012900 0.000014 -0.000025 0.000063
-0.001750 0.003750 -0.012900 0.000014 -0.000029 0.000063
-0.001750 0.004250 -0.012900 0.000014 -0.000033 0.000063
-0.001750 0.004750 -0.012900 0.000014 -0.000037 0.000063
-0.001750 0.005250 -0.012900 0.000014 -0.000041 0.000063
-0.001750 0.005750 -0.012900 0.000014 -0.000044 0.000063
-0.001750 0.006250 -0.012900 0.000014 -0.000048 0.000063
-0.001750 0.006750 -0.012900 0.000014 -0.000052 0.000063
-0.001250 -0.006750 -0.012900 0.000010 0.000052 0.000063
-0.001250 -0.006250 -0.012900 0.000010 0.000048 0.000063
-0.001250 -0.005750 -0.012900 0.000010 0.000044 0.000063
-0.001250 -0.005250 -0.012900 0.000010 0.000041 0.000063
-0.001250 -0.004750 -0.012900 0.000010 0.000037 0.000063
-0.001250 -0.004250 -0.012900 0.000010 0.000033 0.000063
-0.001250 -0.003750 -0.012900 0.000010 0.000029 0.000063
-0.001250 -0.003250 -0.012900 0.000010 0.000025 0.000063
-0.001250 -0.002750 -0.012900 0.000010 0.000021 0.000063
-0.001250 -0.002250 -0.012900 0.000010 0.000017 0.000063
-0.001250 -0.001750 -0.012900 0.000010 0.000014 0.000063
-0.001250 -0.001250 -0.012900 0.000010 0.000010 0.000063
-0.001250 -0.000750 -0.012900 0.000010 0.000006 0.000063
-0.001250 -0.000250 -0.012900 0.000010 0.000002 0.000063
-0.001250 0.000250 -0.012900 0.000010 -0.000002 0.000063
-0.001250 0.000750 -0.012900 0.000010 -0.000006 0.000063
-0.001250 0.001250 -0.012900 0.000010 -0.000010 0.000063
-0.001250 0.001750 -0.012900 0.000010 -0.000014 0.000063
-0.001250 0.002250 -0.012900 0.000010 -0.000017 0.000063
-0.001250 0.002750 -0.012900 0.000010 -0.000021 0.000063
-0.001250 0.003250 -0.012900 0.000010 -0.000025 0.000063
-0.001250 0.003750 -0.012900 0.000010 -0.000029 0.000063
-0.001250 0.004250 -0.012900 0.000010 -0.000033 0.000063
-0.001250 0.004750 -0.012900 0.000010 -0.000037 0.000063
-0.001250 0.005250 -0.012900 0.000010 -0.000041 0.000063
-0.001250 0.005750 -0.012900 0.000010 -0.000044 0.000063
-0.001250 0.006250 -0.012900 0.000010 -0.000048 0.000063
-0.001250 0.006750 -0.012900 0.000010 -0.000052 0.000063
-0.000750 -0.006750 -0.012900 0.000006 0.000052 0.000063
-0.000750 -0.006250 -0.012900 0.000006 0.000048 0.000063
-0.000750 -0.005750 -0.012900 0.000006 0.000044 0.000063
-0.000750 -0.005250 -0.012900 0.000006 0.000041 0.000063
-0.000750 -0.004750 -0.012900 0.000006 0.000037 0.000063
-0.000750 -0.004250 -0.012900 0.000006 0.000033 0.000063
-0.000750 -0.003750 -0.012900 0.000006 0.000029 0.000063
-0.000750 -0.003250 -0.012900 0.000006 0.000025 0.000063
-0.000750 -0.002750 -0.012900 0.000006 0.000021 0.000063
-0.000750 -0.002250 -0.012900 0.000006 0.000017 0.000063
-0.000750 -0.001750 -0.012900 0.000006 0.000014 0.000063
-0.000750 -0.001250 -0.012900 0.000006 0.000010 0.000063
-0.000750 -0.000750 -0.012900 0.000006 0.000006 0.000063
-0.000750 -0.000250 -0.012900 0.000006 0.000002 0.000063
-0.000750 0.000250 -0.012900 0.000006 -0.000002 0.000063
-0.000750 0.000750 -0.012900 0.000006 -0.000006 0.000063
-0.000750 0.001250 -0.012900 0.000006 -0.000010 0.000063
-0.000750 0.001750 -0.012900 0.000006 -0.000014 0.000063
-0.000750 0.002250 -0.012900 0.000006 -0.000017 0.000063
-0.000750 0.002750 -0.012900 0.000006 -0.000021 0.000063
-0.000750 0.003250 -0.012900 0.000006 -0.000025 0.000063
-0.000750 0.003750 -0.012900 0.000006 -0.000029 0.000063
-0.000750 0.004250 -0.012900 0.000006 -0.000033 0.000063
-0.000750 0.004750 -0.012900 0.000006 -0.000037 0.000063
-0.000750 0.005250 -0.012900 0.000006 -0.000041 0.000063
-0.000750 0.005750 -0.012900 0.000006 -0.000044 0.000063
-0.000750 0.006250 -0.012900 0.000006 -0.000048 0.000063
-0.000750 0.006750 -0.012900 0.000006 -0.000052 0.000063
-0.000250 -0.006750 -0.012900 0.000002 0.000052 0.000063
-0.000250 -0.006250 -0.012900 0.000002 0.000048 0.000063
-0.000250 -0.005750 -0.012900 0.000002 0.000044 0.000063
-0.000250 -0.005250 -0.012900 0.000002 0.000041 0.000063
-0.000250 -0.004750 -0.012900 0.000002 0.000037 0.000063
-0.000250 -0.004250 -0.012900 0.000002 0.000033 0.000063
-0.000250 -0.003750 -0.012900 0.000002 0.000029 0.000063
-0.000250 -0.003250 -0.012900 0.000002 0.000025 0.000063
-0.000250 -0.002750 -0.012900 0.000002 0.000021 0.000063
-0.000250 -0.002250 -0.012900 0.000002 0.000017 0.000063
-0.000250 -0.001750 -0.012900 0.000002 0.000014 0.000063
-0.000250 -0.001250 -0.012900 0.000002 0.000010 0.000063
-0.000250 -0.000750 -0.012900 0.000002 0.000006 0.000063
-0.000250 -0.000250 -0.012900 0.000002 0.000002 0.000063
-0.000250 0.000250 -0.012900 0.000002 -0.000002 0.000063
-0.000250 0.000750 -0.012900 0.000002 -0.000006 0.000063
-0.000250 0.001250 -0.012900 0.000002 -0.000010 0.000063
-0.000250 0.001750 -0.012900 0.000002 -0.000014 0.000063
-0.000250 0.002250 -0.012900 0.000002 -0.000017 0.000063
-0.000250 0.002750 -0.012900 0.000002 -0.000021 0.000063
-0.000250 0.003250 -0.012900 0.000002 -0.000025 0.000063
-0.000250 0.003750 -0.012900 0.000002 -0.000029 0.000063
-0.000250 0.004250 -0.012900 0.000002 -0.000033 0.000063
-0.000250 0.004750 -0.012900 0.000002 -0.000037 0.000063
-0.000250 0.005250 -0.012900 0.000002 -0.000041 0.000063
-0.000250 0.005750 -0.012900 0.000002 -0.000044 0.000063
-0.000250 0.006250 -0.012900 0.000002 -0.000048 0.000063
-0.000250 0.006750 -0.012900 0.000002 -0.000052 0.000063
0.000250 -0.006750 -0.012900 -0.000002 0.000052 0.000063
0.000250 -0.006250 -0.012900 -0.000002 0.000048 0.000063
0.000250 -0.005750 -0.012900 -0.000002 0.000044 0.000063
0.000250 -0.005250 -0.012900 -0.000002 0.000041 0.000063
0.000250 -0.004750 -0.012900 -0.000002 0.000037 0.000063
0.000250 -0.004250 -0.012900 -0.000002 0.000033 0.000063
0.000250 -0.003750 -0.012900 -0.000002 0.000029 0.000063
0.000250 -0.003250 -0.012900 -0.000002 0.000025 0.000063
0.000250 -0.002750 -0.012900 -0.000002 0.000021 0.000063
0.000250 -0.002250 -0.012900 -0.000002 0.000017 0.000063
0.000250 -0.001750 -0.012900 -0.000002 0.000014 0.000063
0.000250 -0.001250 -0.012900 -0.000002 0.000010 0.000063
0.000250 -0.000750 -0.012900 -0.000002 0.000006 0.000063
0.000250 -0.000250 -0.012900 -0.000002 0.000002 0.000063
0.000250 0.000250 -0.012900 -0.000002 -0.000002 0.000063
0.000250 0.000750 -0.012900 -0.000002 -0.000006 0.000063
0.000250 0.001250 -0.012900 -0.000002 -0.000010 0.000063
0.000250 0.001750 -0.012900 -0.000002 -0.000014 0.000063
0.000250 0.002250 -0.012900 -0.000002 -0.000017 0.000063
0.000250 0.002750 -0.012900 -0.000002 -0.000021 0.000063
0.000250 0.003250 -0.012900 -0.000002 -0.000025 0.000063
0.000250 0.003750 -0.012900 -0.000002 -0.000029 0.000063
0.000250 0.004250 -0.012900 -0.000002 -0.000033 0.000063
0.000250 0.004750 -0.012900 -0.000002 -0.000037 0.000063
0.000250 0.005250 -0.012900 -0.000002 -0.000041 0.000063
0.000250 0.005750 -0.012900 -0.000002 -0.000044 0.000063
0.000250 0.006250 -0.012900 -0.000002 -0.000048 0.000063
0.000250 0.006750 -0.012900 -0.000002 -0.000052 0.000063
0.000750 -0.006750 -0.012900 -0.000006 0.000052 0.000063
0.000750 -0.006250 -0.012900 -0.000006 0.000048 0.000063
0.000750 -0.005750 -0.012900 -0.000006 0.000044 0.000063
0.000750 -0.005250 -0.012900 -0.000006 0.000041 0.000063
0.000750 -0.004750 -0.012900 -0.000006 0.000037 0.000063
0.000750 -0.004250 -0.012900 -0.000006 0.000033 0.000063
0.000750 -0.003750 -0.012900 -0.000006 0.000029 0.000063
0.000750 -0.003250 -0.012900 -0.000006 0.000025 0.000063
0.000750 -0.002750 -0.012900 -0.000006 0.000021 0.000063
0.000750 -0.002250 -0.012900 -0.000006 0.000017 0.000063
0.000750 -0.001750 -0.012900 -0.000006 0.000014 0.000063
0.000750 -0.001250 -0.012900 -0.000006 0.000010 0.000063
0.000750 -0.000750 -0.012900 -0.000006 0.000006 0.000063
0.000750 -0.000250 -0.012900 -0.000006 0.000002 0.000063
0.000750 0.000250 -0.012900 -0.000006 -0.000002 0.000063
0.000750 0.000750 -0.012900 -0.000006 -0.000006 0.000063
0.000750 0.001250 -0.012900 -0.000006 -0.000010 0.000063
0.000750 0.001750 -0.012900 -0.000006 -0.000014 0.000063
0.000750 0.002250 -0.012900 -0.000006 -0.000017 0.000063
0.000750 0.002750 -0.012900 -0.000006 -0.000021 0.000063
0.000750 0.003250 -0.012900 -0.000006 -0.000025 0.000063
0.000750 0.003750 -0.012900 -0.000006 -0.000029 0.000063
0.000750 0.004250 -0.012900 -0.000006 -0.000033 0.000063
0.000750 0.004750 -0.012900 -0.000006 -0.000037 0.000063
0.000750 0.005250 -0.012900 -0.000006 -0.000041 0.000063
0.000750 0.005750 -0.012900 -0.000006 -0.000044 0.000063
0.000750 0.006250 -0.012900 -0.000006 -0.000048 0.000063
0.000750 0.006750 -0.012900 -0.000006 -0.000052 0.000063
0.001250 -0.006750 -0.012900 -0.000010 0.000052 0.000063
0.001250 -0.006250 -0.012900 -0.000010 0.000048 0.000063
0.001250 -0.005750 -0.012900 -0.000010 0.000044 0.000063
0.001250 -0.005250 -0.012900 -0.000010 0.000041 0.000063
0.001250 -0.004750 -0.012900 -0.000010 0.000037 0.000063
0.001250 -0.004250 -0.012900 -0.000010 0.000033 0.000063
0.001250 -0.003750 -0.012900 -0.000010 0.000029 0.000063
0.001250 -0.003250 -0.012900 -0.000010 0.000025 0.000063
0.001250 -0.002750 -0.012900 -0.000010 0.000021 0.000063
0.001250 -0.002250 -0.012900 -0.000010 0.000017 0.000063
0.001250 -0.001750 -0.012900 -0.000010 0.000014 0.000063
0.001250 -0.001250 -0.012900 -0.000010 0.000010 0.000063
0.001250 -0.000750 -0.012900 -0.000010 0.000006 0.000063
0.001250 -0.000250 -0.012900 -0.000010 0.000002 0.000063
0.001250 0.000250 -0.012900 -0.000010 -0.000002 0.000063
0.001250 0.000750 -0.012900 -0.000010 -0.000006 0.000063
0.001250 0.001250 -0.012900 -0.000010 -0.000010 0.000063
0.001250 0.001750 -0.012900 -0.000010 -0.000014 0.000063
0.001250 0.002250 -0.012900 -0.000010 -0.000017 0.000063
0.001250 0.002750 -0.012900 -0.000010 -0.000021 0.000063
0.001250 0.003250 -0.012900 -0.000010 -0.000025 0.000063
0.001250 0.003750 -0.012900 -0.000010 -0.000029 0.000063
0.001250 0.004250 -0.012900 -0.000010 -0.000033 0.000063
0.001250 0.004750 -0.012900 -0.000010 -0.000037 0.000063
0.001250 0.005250 -0.012900 -0.000010 -0.000041 0.000063
0.001250 0.005750 -0.012900 -0.000010 -0.000044 0.000063
0.001250 0.006250 -0.012900 -0.000010 -0.000048 0.000063
0.001250 0.006750 -0.012900 -0.000010 -0.000052 0.000063
0.001750 -0.006750 -0.012900 -0.000014 0.000052 0.000063
0.001750 -0.006250 -0.012900 -0.000014 0.000048 0.000063
0.001750 -0.005750 -0.012900 -0.000014 0.000044 0.000063
0.001750 -0.005250 -0.012900 -0.000014 0.000041 0.000063
0.001750 -0.004750 -0.012900 -0.000014 0.000037 0.000063
0.001750 -0.004250 -0.012900 -0.000014 0.000033 0.000063
0.001750 -0.003750 -0.012900 -0.000014 0.000029 0.000063
0.001750 -0.003250 -0.012900 -0.000014 0.000025 0.000063
0.001750 -0.002750 -0.012900 -0.000014 0.000021 0.000063
0.001750 -0.002250 -0.012900 -0.000014 0.000017 0.000063
0.001750 -0.001750 -0.012900 -0.000014 0.000014 0.000063
0.001750 -0.001250 -0.012900 -0.000014 0.000010 0.000063
0.001750 -0.000750 -0.012900 -0.000014 0.000006 0.000063
0.001750 -0.000250 -0.012900 -0.000014 0.000002 0.000063
0.001750 0.000250 -0.012900 -0.000014 -0.000002 0.000063
0.001750 0.000750 -0.012900 -0.000014 -0.000006 0.000063
0.001750 0.001250 -0.012900 -0.000014 -0.000010 0.000063
0.001750 0.001750 -0.012900 -0.000014 -0.000014 0.000063
0.001750 0.002250 -0.012900 -0.000014 -0.000017 0.000063
